"PRODUCT_ID","DATE","QNT_IN_STOCK","STORE_ID"
"3355210","16/10/18","  87","DC01"
"3355208","10/11/18","  57","DC01"
"3355208","26/10/18","  70","DC01"
"3351644","03/10/18","   9","DC02"
"3359011","05/12/18","  46","DC02"
"3352504","09/09/18","   6","DC01"
"3352503","03/10/18","  12","DC01"
"3351645","28/11/18"," 260","DC02"
"3355231","23/09/18"," 124","DC01"
"3355231","11/09/18","  29","DC01"
"3352504","05/10/18","  21","DC01"
"3355210","04/12/18"," 141","DC02"
"3355208","20/11/18","  29","DC02"
"3355210","14/11/18","  10","DC02"
"3352506","19/10/18","  23","DC01"
"3355209","23/10/18","  43","DC02"
"3355210","29/10/18","  13","DC01"
"3351643","27/10/18","   4","DC02"
"3352506","31/08/18","  20","DC01"
"3355209","16/09/18","   8","DC01"
"3351644","22/09/18","  27","DC01"
"3351643","12/10/18","  78","DC01"
"3352503","15/08/18","   5","DC01"
"3351644","07/10/18"," 151","DC01"
"3355210","22/10/18","  31","DC01"
"3351645","09/11/18","  74","DC01"
"3352504","17/09/18","   4","DC01"
"3352506","17/09/18","   5","DC01"
"3351643","23/10/18"," 216","DC01"
"3352506","05/08/18","   8","DC01"
"3351644","16/08/18"," 114","DC01"
"3351645","27/08/18","  40","DC01"
"3355231","13/09/18","  19","DC01"
"3352503","19/08/18","   3","DC01"
"3351645","21/10/18"," 353","DC01"
"3351645","30/10/18"," 317","DC01"
"3352502","14/09/18","  44","DC01"
"3351644","27/07/18"," 209","DC01"
"3351645","07/07/18"," 879","DC01"
"3355209","06/09/18","   7","DC01"
"3351645","21/12/18"," 537","DC01"
"3359012","11/12/18","  35","DC02"
"3351643","21/12/18"," 281","DC02"
"3351643","27/12/18"," 419","DC01"
"3355208","31/08/18","  18","DC01"
"3351643","27/12/18"," 274","DC02"
"3359012","25/11/18","  48","DC02"
"3359011","22/12/18"," 272","DC01"
"3355231","01/12/18"," 114","DC01"
"3355210","07/12/18"," 135","DC02"
"3355209","26/11/18","  77","DC02"
"3352502","23/08/18","   2","DC01"
"3352505","23/08/18","   5","DC01"
"3355210","05/09/18","  13","DC01"
"3361608","14/12/18","   8","DC01"
"3351643","20/12/18"," 451","DC01"
"3351643","29/10/18","   6","DC02"
"3359011","20/11/18","  31","DC02"
"3355208","06/12/18","  68","DC01"
"3355208","01/12/18"," 123","DC02"
"3355231","17/12/18","  38","DC02"
"3351644","28/12/18"," 178","DC02"
"3359011","26/11/18","  55","DC01"
"3359012","12/12/18","  71","DC01"
"3355209","29/12/18","  33","DC02"
"3351644","04/07/18"," 200","DC01"
"3351645","19/12/18"," 535","DC01"
"3355210","29/12/18","  45","DC01"
"3352505","29/10/18","  10","DC01"
"3355210","02/12/18"," 142","DC02"
"3355231","23/10/18","  66","DC01"
"3352506","31/10/18","   4","DC02"
"3359011","18/12/18"," 146","DC01"
"3352505","21/10/18","  10","DC01"
"3355210","29/11/18"," 123","DC01"
"3351643","22/11/18","   1","DC02"
"3359012","20/12/18"," 101","DC02"
"3361608","25/12/18","  25","DC02"
"3355210","01/11/18","  13","DC01"
"3351644","28/11/18"," 169","DC01"
"3351645","11/07/18"," 739","DC01"
"3359011","15/12/18","  88","DC02"
"3355231","18/11/18","  23","DC02"
"3355231","05/12/18","  87","DC01"
"3351643","20/10/18","  16","DC02"
"3352506","22/10/18","   7","DC02"
"3355210","19/11/18","  36","DC01"
"3355208","19/11/18","  30","DC02"
"3361608","30/11/18","  24","DC01"
"3351645","29/12/18"," 489","DC01"
"3355231","16/11/18","  37","DC01"
"3355208","29/11/18"," 135","DC01"
"3351645","03/12/18"," 257","DC02"
"3361608","29/12/18","  11","DC01"
"3352502","16/07/18","   1","DC01"
"3351643","26/07/18"," 164","DC01"
"3352506","23/11/18","   3","DC01"
"3355208","18/11/18","  31","DC01"
"3359012","29/11/18"," 103","DC01"
"3352502","20/12/18","  10","DC01"
"3351645","30/11/18"," 447","DC01"
"3352506","27/07/18","   8","DC01"
"3359011","19/11/18","  33","DC02"
"3351644","12/12/18"," 223","DC01"
"3351644","03/11/18","   9","DC02"
"3355210","09/11/18","  30","DC01"
"3352504","20/07/18","   2","DC01"
"3355210","11/11/18","  13","DC02"
"3351643","28/12/18"," 407","DC01"
"3355208","27/11/18","  71","DC02"
"3351643","01/12/18"," 392","DC01"
"3352505","01/12/18","   1","DC01"
"3355231","21/12/18","   8","DC02"
"3351645","26/12/18"," 516","DC01"
"3355209","20/10/18","  77","DC01"
"3351643","16/12/18"," 473","DC01"
"3355210","12/10/18"," 104","DC01"
"3351645","22/10/18","  11","DC02"
"3351645","11/12/18"," 488","DC01"
"3355208","17/12/18","  60","DC01"
"3355210","22/12/18","  18","DC02"
"3352503","12/10/18","  28","DC01"
"3359011","24/12/18"," 118","DC02"
"3355210","24/12/18","  17","DC02"
"3355231","02/12/18"," 108","DC01"
"3351644","07/12/18"," 215","DC02"
"3359012","28/12/18"," 115","DC02"
"3355210","24/12/18","  56","DC01"
"3351643","11/11/18","  28","DC01"
"3351645","26/11/18"," 174","DC01"
"3355208","07/10/18","  35","DC02"
"3351645","27/11/18"," 164","DC01"
"3351644","19/10/18","  12","DC02"
"3351643","18/12/18"," 287","DC02"
"3355210","18/12/18","  88","DC01"
"3355210","25/10/18","  26","DC01"
"3352505","06/11/18","   1","DC01"
"3359011","20/12/18"," 196","DC01"
"3355231","31/10/18","  28","DC01"
"3355210","28/11/18"," 154","DC02"
"3359012","04/12/18","  60","DC01"
"3355209","15/12/18","  67","DC02"
"3359012","25/12/18","  45","DC02"
"3352506","26/10/18","  15","DC01"
"3351644","08/10/18","   8","DC02"
"3355210","13/10/18","  14","DC02"
"3351644","07/09/18","  10","DC02"
"3351645","10/07/18"," 773","DC01"
"3352504","14/09/18","  26","DC01"
"3351645","25/09/18","  20","DC02"
"3351643","04/10/18","  11","DC02"
"3352505","04/08/18","   2","DC01"
"3352503","13/08/18","   3","DC01"
"3352503","28/10/18","   3","DC02"
"3352506","22/07/18","   2","DC01"
"3351644","29/10/18","  93","DC01"
"3352504","14/08/18","   6","DC01"
"3352506","18/09/18","   9","DC01"
"3352505","06/10/18","   3","DC01"
"3355210","12/09/18","  13","DC01"
"3351645","23/10/18","  11","DC02"
"3351643","29/07/18"," 128","DC01"
"3352506","07/08/18","   5","DC01"
"3351643","11/07/18","  61","DC01"
"3355209","22/12/18","  31","DC01"
"3355209","01/09/18","  17","DC01"
"3355209","28/12/18","  21","DC02"
"3351644","14/07/18"," 258","DC01"
"3359012","18/12/18"," 110","DC02"
"3351645","25/07/18"," 208","DC01"
"3351643","20/12/18"," 282","DC02"
"3351644","07/07/18"," 191","DC01"
"3351644","28/08/18","  94","DC01"
"3355231","26/12/18","  62","DC01"
"3361608","26/12/18","   9","DC01"
"3351645","17/07/18"," 415","DC01"
"3361608","16/12/18","  16","DC02"
"3359011","27/12/18","  94","DC02"
"3351643","08/09/18","  35","DC01"
"3355209","11/10/18","  19","DC02"
"3351644","17/07/18"," 246","DC01"
"3351643","28/07/18"," 131","DC01"
"3351643","12/09/18","  14","DC02"
"3352503","28/08/18","   3","DC01"
"3352504","26/09/18","  15","DC01"
"3352503","14/10/18","   8","DC01"
"3355209","19/10/18","  47","DC02"
"3352503","29/08/18","   1","DC01"
"3355231","06/09/18","   6","DC01"
"3351644","02/10/18","   9","DC02"
"3355208","28/12/18","  83","DC01"
"3351645","03/08/18","  59","DC01"
"3351644","02/08/18"," 152","DC01"
"3355208","25/08/18","  12","DC01"
"3352506","04/10/18","   9","DC01"
"3355231","12/10/18","  39","DC02"
"3351643","30/12/18"," 272","DC02"
"3351643","05/08/18"," 141","DC01"
"3351645","27/12/18"," 364","DC02"
"3361608","27/12/18","   9","DC01"
"3352504","28/12/18","  16","DC01"
"3351644","29/12/18"," 151","DC01"
"3355210","26/08/18","   6","DC01"
"3355209","27/11/18"," 164","DC01"
"3359011","08/12/18","  84","DC02"
"3351644","08/12/18"," 213","DC02"
"3351645","12/09/18","  20","DC02"
"3359012","23/12/18","  67","DC02"
"3351644","08/07/18"," 186","DC01"
"3351645","05/08/18","  46","DC01"
"3352503","14/12/18","   6","DC01"
"3355209","28/11/18"," 128","DC02"
"3355208","14/12/18","  74","DC01"
"3355209","14/12/18","  65","DC01"
"3351645","29/08/18","  61","DC01"
"3352506","06/09/18","  25","DC01"
"3359012","21/12/18","  91","DC01"
"3359012","15/12/18","  28","DC02"
"3355208","05/12/18","  98","DC02"
"3355209","10/10/18"," 112","DC01"
"3355231","07/11/18","  44","DC01"
"3355210","18/11/18","  43","DC01"
"3355208","05/12/18","  66","DC01"
"3351645","26/10/18"," 332","DC01"
"3351645","13/11/18","  98","DC02"
"3355231","24/11/18","  75","DC02"
"3355210","16/12/18","  80","DC01"
"3352503","09/10/18","  15","DC01"
"3352506","22/10/18","   9","DC01"
"3355209","24/11/18"," 141","DC01"
"3352505","19/11/18","   3","DC01"
"3352504","03/11/18","  12","DC01"
"3351643","15/11/18","  82","DC02"
"3355209","12/12/18","  71","DC01"
"3355210","12/12/18","  88","DC01"
"3355210","10/10/18","  18","DC02"
"3355209","14/10/18","  14","DC02"
"3351645","08/12/18"," 500","DC01"
"3351644","03/12/18"," 154","DC01"
"3352506","14/12/18","  16","DC01"
"3355208","02/10/18","  96","DC01"
"3355231","16/11/18","  28","DC02"
"3359011","22/11/18","  94","DC01"
"3355209","22/11/18","  81","DC02"
"3355231","23/11/18","  75","DC02"
"3351644","16/09/18","  44","DC01"
"3351643","03/10/18","  11","DC02"
"3352505","08/11/18","   1","DC01"
"3355231","28/10/18","  39","DC01"
"3355208","30/10/18","  17","DC02"
"3352504","15/11/18","   4","DC01"
"3352503","05/10/18","  34","DC01"
"3351643","26/08/18","  76","DC01"
"3352506","18/10/18","  12","DC01"
"3351643","24/10/18"," 207","DC01"
"3355210","24/09/18"," 102","DC01"
"3351645","30/09/18","  19","DC02"
"3355209","16/11/18","  40","DC01"
"3355208","14/10/18","  32","DC02"
"3351643","19/09/18","  13","DC02"
"3352503","26/09/18","   2","DC01"
"3351645","17/11/18","  43","DC02"
"3352505","13/10/18","   5","DC01"
"3355231","19/10/18","  90","DC01"
"3355210","22/11/18","  81","DC02"
"3355209","26/10/18","  45","DC01"
"3359011","18/11/18","  28","DC02"
"3355210","26/10/18","  22","DC02"
"3355231","26/10/18","  31","DC02"
"3352502","05/11/18","   1","DC01"
"3352503","16/11/18","   5","DC01"
"3359012","27/11/18","  77","DC01"
"3351645","02/12/18"," 259","DC02"
"3355208","07/10/18","  32","DC01"
"3355208","27/10/18","  17","DC02"
"3351644","17/11/18"," 166","DC01"
"3359012","08/12/18","  60","DC01"
"3352504","21/10/18","   5","DC02"
"3352504","16/10/18","   3","DC01"
"3352502","09/10/18","   2","DC01"
"3355231","20/10/18","  34","DC02"
"3351644","23/11/18","  25","DC02"
"3355210","28/09/18","  81","DC01"
"3351645","26/10/18","   6","DC02"
"3355208","29/10/18","  17","DC02"
"3359011","30/11/18","  67","DC02"
"3351643","20/11/18","   4","DC02"
"3351645","11/08/18","  54","DC01"
"3355231","25/09/18"," 103","DC01"
"3352503","10/10/18","  23","DC01"
"3352502","15/09/18","   5","DC01"
"3351643","04/10/18","  63","DC01"
"3351645","03/10/18","  87","DC01"
"3351644","27/10/18","  98","DC01"
"3355210","02/11/18","  45","DC01"
"3351643","02/09/18","  60","DC01"
"3355209","28/09/18","  95","DC01"
"3355210","12/10/18","  14","DC02"
"3355231","13/11/18","  49","DC01"
"3355209","23/09/18"," 115","DC01"
"3351644","30/10/18","  15","DC02"
"3355209","27/08/18","   4","DC01"
"3352503","27/07/18","   9","DC01"
"3352505","09/08/18","   1","DC01"
"3355210","06/10/18","  46","DC01"
"3355208","04/11/18","  28","DC02"
"3355210","08/10/18","  35","DC01"
"3351645","20/09/18","  64","DC01"
"3352503","13/10/18","  20","DC01"
"3352502","06/11/18","   4","DC01"
"3359012","28/11/18"," 118","DC01"
"3361608","25/12/18","  19","DC01"
"3359011","04/12/18"," 111","DC01"
"3352503","17/07/18","   6","DC01"
"3359011","04/12/18","  52","DC02"
"3351643","25/12/18"," 276","DC02"
"3355209","26/12/18","  62","DC01"
"3359012","18/11/18","  55","DC02"
"3352502","05/12/18","   8","DC01"
"3352502","30/11/18","  66","DC01"
"3351645","20/11/18","   4","DC02"
"3351644","03/08/18"," 149","DC01"
"3355210","14/11/18","   5","DC01"
"3351643","17/12/18"," 288","DC02"
"3355231","28/12/18","  23","DC02"
"3359011","21/11/18"," 125","DC01"
"3355209","07/12/18","  58","DC02"
"3351644","29/12/18"," 178","DC02"
"3351645","04/07/18","1026","DC01"
"3352502","25/08/18","   3","DC01"
"3355231","07/12/18","  83","DC01"
"3352503","29/12/18","   8","DC01"
"3351643","05/07/18"," 240","DC01"
"3351643","17/11/18","  49","DC02"
"3351645","30/12/18"," 488","DC01"
"3352503","05/09/18","   7","DC01"
"3355231","20/11/18"," 107","DC01"
"3352505","11/12/18","   5","DC01"
"3351645","11/12/18"," 397","DC02"
"3352505","14/11/18","   1","DC01"
"3352504","14/07/18","   2","DC01"
"3351643","17/12/18"," 469","DC01"
"3351643","29/10/18"," 141","DC01"
"3359011","28/12/18","  71","DC02"
"3359012","02/12/18"," 106","DC02"
"3352506","29/10/18","   6","DC01"
"3352502","21/11/18","  14","DC01"
"3355231","31/10/18","  18","DC02"
"3351643","27/11/18"," 105","DC01"
"3355210","25/10/18","  24","DC02"
"3351643","13/12/18"," 290","DC02"
"3355210","23/12/18","  17","DC02"
"3352506","10/11/18","   4","DC01"
"3351645","03/12/18"," 428","DC01"
"3352504","26/10/18","   5","DC01"
"3355208","26/10/18","  17","DC02"
"3351645","07/11/18"," 259","DC01"
"3355209","05/12/18"," 113","DC01"
"3351644","10/12/18"," 212","DC02"
"3351645","08/12/18"," 253","DC02"
"3355231","08/12/18","  52","DC02"
"3351645","10/11/18","  98","DC02"
"3351645","18/12/18"," 387","DC02"
"3351643","05/12/18"," 169","DC02"
"3351645","18/12/18"," 540","DC01"
"3355208","20/12/18","  63","DC01"
"3355210","20/12/18","  19","DC02"
"3351644","23/12/18"," 182","DC02"
"3355210","06/11/18","  16","DC02"
"3352503","25/12/18","   5","DC01"
"3359012","15/12/18"," 101","DC01"
"3351643","27/07/18"," 163","DC01"
"3355231","19/11/18","  19","DC01"
"3351644","02/11/18"," 226","DC01"
"3351645","06/12/18"," 510","DC01"
"3351645","16/12/18"," 546","DC01"
"3351645","20/07/18"," 384","DC01"
"3352506","11/08/18","   2","DC01"
"3351645","14/11/18","  89","DC02"
"3352506","01/12/18","   5","DC01"
"3352503","30/07/18","  11","DC01"
"3351644","26/11/18"," 128","DC01"
"3351645","19/12/18"," 383","DC02"
"3355210","17/11/18","   9","DC02"
"3359011","23/11/18"," 109","DC01"
"3359012","05/12/18","  53","DC01"
"3359012","21/12/18","  88","DC02"
"3352502","22/10/18","   3","DC01"
"3351644","11/12/18"," 207","DC02"
"3351645","27/10/18"," 325","DC01"
"3359012","19/11/18","  39","DC02"
"3359012","06/12/18","  31","DC01"
"3355209","30/11/18"," 119","DC02"
"3355208","22/12/18","  58","DC01"
"3351644","28/12/18"," 159","DC01"
"3352504","24/12/18","   2","DC01"
"3355209","12/12/18","  71","DC02"
"3355209","24/12/18","  12","DC02"
"3351645","30/10/18","  31","DC02"
"3359012","02/12/18","  51","DC01"
"3351643","18/10/18"," 230","DC01"
"3351644","18/10/18"," 120","DC01"
"3355209","05/11/18","   9","DC02"
"3355209","21/11/18","  25","DC02"
"3352503","26/11/18","   4","DC01"
"3352503","31/10/18","   1","DC02"
"3355208","29/12/18"," 111","DC02"
"3359012","20/12/18"," 118","DC01"
"3359011","18/11/18","  48","DC01"
"3351643","08/10/18","  45","DC01"
"3352504","21/10/18","   2","DC01"
"3351644","15/10/18","  64","DC01"
"3352504","10/10/18","   6","DC01"
"3355209","21/10/18","  44","DC02"
"3351645","20/08/18","  53","DC01"
"3351643","09/10/18","   9","DC02"
"3351643","09/09/18","  14","DC02"
"3351645","09/09/18","  20","DC02"
"3351644","20/10/18","   9","DC02"
"3351643","12/10/18","   7","DC02"
"3352503","23/08/18","   1","DC01"
"3352503","10/09/18","   4","DC01"
"3351643","17/09/18","  14","DC02"
"3355210","05/10/18","  50","DC01"
"3352505","28/10/18","   8","DC01"
"3352505","16/07/18","   3","DC01"
"3352506","03/09/18","   8","DC01"
"3352506","05/10/18","  20","DC01"
"3355231","18/10/18","  35","DC02"
"3351645","24/10/18","  10","DC02"
"3351645","15/07/18"," 528","DC01"
"3355208","24/10/18","  24","DC02"
"3355231","05/09/18","   9","DC01"
"3351644","30/09/18","   9","DC02"
"3359011","12/12/18"," 191","DC01"
"3351645","02/07/18","  60","DC01"
"3351645","10/09/18","  20","DC02"
"3351643","10/08/18"," 124","DC01"
"3351645","23/09/18","  20","DC02"
"3359012","18/12/18"," 111","DC01"
"3351644","14/08/18"," 121","DC01"
"3352502","19/09/18","   5","DC01"
"3351645","09/12/18"," 252","DC02"
"3361608","09/12/18","  25","DC01"
"3351644","31/12/18"," 176","DC02"
"3355210","31/12/18","  43","DC01"
"3352502","27/08/18","   1","DC01"
"3351644","25/12/18"," 181","DC02"
"3352503","02/10/18","   7","DC01"
"3359011","16/12/18"," 154","DC01"
"3351644","29/08/18","  93","DC01"
"3355210","21/09/18"," 127","DC01"
"3355210","27/12/18","  51","DC01"
"3351645","30/07/18","   8","DC01"
"3351644","19/08/18"," 106","DC01"
"3351644","08/09/18","  65","DC01"
"3351644","15/09/18","  10","DC02"
"3352504","21/09/18","  29","DC01"
"3355210","03/10/18","  80","DC01"
"3352503","03/09/18","   1","DC01"
"3352505","23/09/18","   2","DC01"
"3355209","16/10/18","  48","DC02"
"3351644","11/09/18","  59","DC01"
"3351644","23/09/18","  24","DC01"
"3355210","18/10/18","  66","DC01"
"3352504","29/07/18","   3","DC01"
"3352505","17/07/18","   7","DC01"
"3351644","24/09/18","  19","DC01"
"3352503","06/10/18","  22","DC01"
"3352502","08/08/18","   3","DC01"
"3355209","24/09/18"," 105","DC01"
"3351644","17/10/18"," 135","DC01"
"3352504","14/10/18","   5","DC01"
"3352504","20/08/18","  10","DC01"
"3351643","08/09/18","  14","DC02"
"3355231","21/09/18"," 134","DC01"
"3352505","22/07/18","   2","DC01"
"3352506","21/08/18","  13","DC01"
"3352505","29/08/18","  11","DC01"
"3355231","06/12/18","  84","DC01"
"3355209","01/12/18"," 137","DC01"
"3351645","01/12/18"," 259","DC02"
"3352502","09/09/18","  13","DC01"
"3355231","19/12/18","  82","DC01"
"3351644","23/12/18"," 187","DC01"
"3359011","18/12/18"," 144","DC02"
"3361608","03/12/18","   8","DC02"
"3355208","18/12/18","  75","DC02"
"3355208","09/12/18","  83","DC02"
"3355231","28/11/18"," 132","DC02"
"3355208","20/12/18","  50","DC02"
"3352506","20/12/18","   5","DC01"
"3351643","28/11/18"," 399","DC01"
"3352506","29/07/18","   8","DC01"
"3351645","09/08/18","  67","DC01"
"3355210","03/12/18","  36","DC01"
"3351644","27/09/18","  30","DC01"
"3355210","31/10/18","  18","DC01"
"3359012","14/12/18"," 133","DC01"
"3352502","26/10/18","  50","DC01"
"3351644","04/10/18"," 158","DC01"
"3355209","09/10/18"," 117","DC01"
"3351645","01/11/18"," 312","DC01"
"3355210","05/12/18","  29","DC01"
"3355231","22/10/18","  33","DC02"
"3351644","02/11/18","  11","DC02"
"3351644","16/12/18"," 206","DC01"
"3351644","25/11/18","  24","DC02"
"3351645","29/10/18"," 323","DC01"
"3355209","19/12/18","  38","DC01"
"3355231","06/10/18","  40","DC01"
"3352502","29/10/18","   9","DC01"
"3361608","07/12/18","  27","DC01"
"3355209","13/12/18","  69","DC02"
"3351644","13/10/18"," 102","DC01"
"3355209","03/12/18"," 115","DC02"
"3351644","18/12/18"," 197","DC02"
"3352503","08/10/18","   8","DC01"
"3355210","10/11/18","  13","DC02"
"3352506","23/08/18","   9","DC01"
"3351643","07/10/18","  46","DC01"
"3355208","28/10/18","  55","DC01"
"3355208","03/11/18","  28","DC02"
"3355231","14/11/18","  44","DC01"
"3351643","09/11/18"," 132","DC01"
